gid,x,y,z
165333,8058.0800788,5331.1699228,9082.9814458
165335,8516.9501958,3149.5317388,9583.6513678
165336,7754.9296888,1501.8498548,7642.9614268
165338,8296.7802738,2151.8498548,8928.4511728
165341,8208.4697278,2240.5197758,8886.1708988
165368,7915.6596688,5534.0200208,8667.8808598
165370,7944.1596688,1740.0299078,8217.2412118
165385,7948.3598638,5360.3696298,8710.8710948
165386,8575.2500008,3151.1757818,9643.7509778
165420,8561.1601568,3844.3208018,9764.0917978
165421,8587.4394538,3764.0439458,9763.9414068
165431,7920.9497078,5331.9096688,8660.6708988
165469,7949.5898448,5294.7299808,8870.0712898
165475,7997.6499028,5325.8496098,8828.3710948
165478,8588.8095708,3634.1198738,9739.3115238
165497,7889.7797858,5301.1596688,8656.5810558
165499,8400.6396488,4578.8486338,9696.7412118
165503,8535.9794928,3055.2749028,9624.3212898
165525,8573.4599618,3309.4968268,9719.0312508
165528,8344.7597668,2491.3098148,9208.2011728
165532,7251.3417978,1577.6698008,6791.9692388
165537,8543.3701178,2937.5087898,9484.5712898
165543,8545.0302738,4394.0136728,9763.8515628
165549,8595.2597668,3491.2639168,9843.3808598
165556,8618.0996098,3496.7048348,9741.0810558
165559,7122.4316418,1901.1998298,6439.8432628
165573,8635.3994148,3547.0749518,9878.2910168
165576,8492.5195318,2936.6848148,9539.8916028
165584,8205.8203128,5147.5097668,9214.1113288
165588,8418.7900398,4702.4560558,9642.8212898
165591,8516.4199228,3967.3937998,9750.7812508
165595,8517.6103528,4338.4609388,9784.0009778
165603,7418.6938488,1584.1798108,7121.5112308
165606,7920.8896488,5310.7197278,8652.2617198
165615,8476.9101568,4451.6147468,9762.5917978
165621,8182.3896488,2095.7897958,8779.6611338
165627,8537.5800788,3788.8989268,9795.5312508
165632,8427.6796888,4410.4306648,9718.6708988
165650,8165.9897468,1913.3598638,8562.5615238
165675,8569.8398448,3925.4211438,9761.5810558
165686,7507.6259778,1538.8098148,7203.1914068
165687,8513.5800788,4550.4609388,9878.2011728
165693,8436.5400398,4742.7407238,9619.2216808
165697,7256.1669928,1634.3898938,6785.8735358
165699,8472.8798838,2714.2297368,9391.8017588
165716,7921.9897468,1738.0098888,8167.8413098
165718,7575.8500988,1573.4598398,7456.3115238
165723,8068.8701178,1972.6998298,8542.0615238
165726,7243.0629888,1743.0998548,6622.4174808
165729,8092.6298838,5080.4399418,9064.8310558
165731,8528.9697278,2842.3269048,9439.8916028
